date,year,month,week,interest_rate_20y,usury_rate,pinel,covid_impact,seasonality,baseline_leads,spend_tv,spend_google_ads,spend_meta,spend_google_play,spend_apple_search_ads,adstock_tv,adstock_google_ads,adstock_meta,adstock_google_play,adstock_apple_search_ads,saturated_tv,saturated_google_ads,saturated_meta,saturated_google_play,saturated_apple_search_ads,leads,app_downloads
2022-10-31,2022,10,44,2.8999999999998636,3.824319750469071,1.0,1.0,0.9147902879903267,755405.6724289352,19247.488598928423,119231.65618245573,54487.82490088534,11738.381021591022,7628.024928356809,434387.74157784984,126417.49384405863,71537.92108933258,13089.30244628241,8457.880044587311,0.22425303819165449,0.4677643479345245,0.47450317235122275,0.4013579534707432,0.39210317303554737,902757,315418
2022-11-07,2022,11,45,3.0500000000001366,3.974319750469344,1.0,1.0,0.9005316012638808,743631.2876590585,540757.2744652719,95981.11913148967,46064.38697376288,12210.185294486195,6937.6545558503185,866548.0806486593,102301.99382369261,63948.86724609602,13519.115539114437,7783.442560309049,0.342075592789062,0.44675613800035574,0.46054525352822434,0.4060245079790151,0.3802846826311445,890323,314893
2022-11-14,2022,11,46,3.0500000000001366,3.974319750469344,1.0,1.0,0.8877233877743348,733054.659058268,600961.3761972355,99042.36431294616,42170.988590054905,15206.023063356939,8807.615240509742,1250872.43668373,104157.46400413079,58158.20540157891,16557.934617268384,9585.959496540647,0.4153137308655768,0.4485338951090157,0.44877876684414003,0.43566656675333226,0.41014654016714136,868093,241872
2022-11-21,2022,11,47,3.0500000000001366,3.974319750469344,1.0,1.0,0.8765524201159516,723830.0176880569,493108.5500096126,119667.77178605994,43776.66965260266,10964.99966075558,6494.327786604357,1431262.87752241,124875.64498626647,58316.22100299739,12620.793122482419,7452.923736258422,0.44336097996183277,0.4665424973410886,0.4491143947066609,0.39611483336708264,0.37416837577065304,864427,307346
2022-11-28,2022,11,48,3.0500000000001366,3.974319750469344,1.0,1.0,0.8671815961520186,716091.8795916861,586416.6710814468,107804.69924494786,41978.43763490822,15112.682966238106,9591.60869754101,1659863.8292232542,114048.48149426118,56557.49288565757,16374.762278486349,10336.901071166852,0.4746265561355778,0.4575255635851021,0.4453292397380703,0.43402627811359745,0.42113709842142155,864614,234260
2022-12-05,2022,12,49,3.2,4.1243197504692075,1.0,1.0,0.7909677585094128,653156.8375075804,7711.630587750744,96364.88871521485,36541.17278766001,14000.081490889264,5989.949713689668,1252609.5025051914,102067.3127899279,50680.5460090744,15637.557718737899,7023.639820806353,0.41560019042718627,0.44652908964583526,0.4318226529717559,0.42724951365576536,0.3658712854258474,773137,215134
2022-12-12,2022,12,50,3.2,4.1243197504692075,1.0,1.0,0.7860100291952049,649062.8971854249,14361.245989453933,113087.21724097962,48528.68834941419,11018.246575472034,9747.397343285502,953818.3728683474,118190.58288047601,61198.82485168279,12582.002347345824,10449.761325366137,0.3606610910657838,0.46106938699013367,0.4550899377151659,0.39567310696813485,0.42272624026856714,814229,227033
2022-12-19,2022,12,51,3.2,4.1243197504692075,1.0,1.0,0.7830061753744686,646582.4071265323,7059.044617587795,116203.38002335063,34232.48367729423,11427.871695957925,9633.098894768471,722422.8242688484,122112.90916737444,49532.189890214926,12686.071930692508,10678.075027305085,0.30817201148355894,0.46431596627411836,0.42901322378836954,0.39685551380486844,0.42589395056190016,777438,270861
2022-12-26,2022,12,52,3.2,4.1243197504692075,1.0,1.0,0.782,645751.5384615385,7683.687094845503,93305.22676313101,45580.579004939704,13822.671101171873,8888.27420886287,549500.8052964817,99410.87222149974,57963.62647749344,15091.278294241123,9956.081711593379,0.2609108925348857,0.4439236388668781,0.4483642872156716,0.42203693323844915,0.4156566565654296,784264,247139
2023-01-02,2023,1,1,3.3499999999998638,4.434147098480653,0.7,1.0,0.8510936688852919,541099.1671797644,16796.057067037087,107904.9375137108,37640.29753575441,11357.660430434906,6885.736800910994,428921.6610393984,112875.48112478579,52131.20415512777,12866.788259859019,7881.344972070332,0.22238609368651457,0.4564993697698225,0.43528803631079926,0.39888870336715887,0.38205375221879123,682554,193799
2023-01-09,2023,1,2,3.3499999999998638,4.434147098480653,0.7,1.0,0.8543587273860922,543174.9909112348,20303.166677804824,109456.3969703275,40564.70479690262,12245.104281804734,10641.424780795955,341994.4124573536,115100.1710265668,53597.50583568456,13531.783107790636,11429.559278002987,0.19087679741519895,0.458436997465111,0.438700318648363,0.4061600383248626,0.43590027673827275,665089,199773
2023-01-16,2023,1,3,3.3499999999998638,4.434147098480653,0.7,1.0,0.8597475635971878,546601.0471639044,7957.2954409479125,109564.66809144082,42625.53587971323,13385.395816366363,6083.830451641223,264453.1047839631,115319.67664276916,56024.91233863437,14738.574127145426,7226.786379441522,0.1593752464746422,0.45862621363713296,0.444161028486682,0.4185797366967678,0.36984947162418014,654055,214191
2023-01-23,2023,1,4,3.3499999999998638,4.434147098480653,0.7,1.0,0.8671815961520185,551327.3763228025,19709.225911236877,122760.31247674982,43787.913062020285,14035.445786180688,10519.859464674635,218049.05449920922,128526.29630888828,57794.14114667888,15509.30319889523,11242.538102618788,0.1386096327665509,0.46941218209779484,0.4480021836838435,0.426040775690148,0.43346776924792946,680533,196041
2023-01-30,2023,1,5,3.3499999999998638,4.434147098480653,0.7,1.0,0.8765524201159516,557285.0578660262,17013.35167102407,93019.36448717907,44006.77762647288,13349.23580390119,8075.360942738203,180550.142545431,99445.6793026235,58455.3129131426,14900.166123790714,9199.614753000082,0.12054375672017491,0.443958206035478,0.4494091148121042,0.4201728397778198,0.4041886556649629,675567,233444
2023-02-06,2023,2,6,3.5000000000001363,4.584147098480926,0.7,1.0,0.8877233877743349,564387.2153811444,17490.86325246422,122846.10161343793,50859.65422323096,12159.904403813529,6550.432614848905,152903.47016153747,127818.38557856911,65473.48245151661,13649.9210161926,7470.394090148913,0.10635153875950602,0.46886197348891334,0.46347341667422354,0.4074186008875924,0.37449739330808635,671112,218164
2023-02-13,2023,2,7,3.5000000000001363,4.584147098480926,0.7,1.0,0.9005316012638808,572530.283418921,21552.153603034174,119203.9619979124,35145.8818052081,15746.023564370553,10261.841655914739,136229.75622418727,125594.88127684085,51514.25241808725,17111.015665989813,11008.88106492963,0.09737771099265384,0.467114279200066,0.4338253835686194,0.44051952555674445,0.43037583611751595,702514,219740
2023-02-20,2023,2,8,3.5000000000001363,4.584147098480926,0.7,1.0,0.9147902879903267,581595.517710773,13933.00223401128,109757.15787366907,40528.433049931955,9137.8313042121,7639.142470273145,116105.31940215173,116036.90193751111,53406.996154453765,10848.932870811082,8740.030576766108,0.08607140477844526,0.45924205033160725,0.4382619588739697,0.374619998256797,0.39680606678904623,708380,259902
2023-02-27,2023,2,9,3.5000000000001363,4.584147098480926,0.7,1.0,0.9302915241934347,591450.7267275952,18576.65388457749,87376.71167762562,39243.25374858025,11758.027132098898,8630.925432410511,105655.64343619128,93178.55677450116,52595.00278719369,12842.920419180005,9504.928490087123,0.07997101861551249,0.43754031524732034,0.43637697748775034,0.39862161497685283,0.40891487548375616,722202,229763
2023-03-06,2023,3,10,3.65,4.73414709848079,0.7,1.0,0.9468092669436197,601952.1993299243,620843.5408456882,130537.02959057987,49384.02727650499,14347.134523077382,8213.129000064506,700085.2734228317,135195.95742930492,62532.77797330341,15631.426564995383,9163.621849073217,0.3025094539872413,0.4744553718139416,0.4577648216467174,0.4271919366214427,0.4036223586295698,718940,253975
2023-03-13,2023,3,11,3.65,4.73414709848079,0.7,1.0,0.9641026503568664,612946.8003999615,522326.50341059547,135798.73780260095,44329.518424814596,10065.832707042484,8439.493925287148,1047390.4584777192,142558.5356740662,59962.712918140445,11628.975363542022,9355.85611019447,0.37919893014744765,0.4797469427356133,0.45256106226975,0.38442989091969676,0.4066243645416417,726498,241651
2023-03-20,2023,3,12,3.65,4.73414709848079,0.7,1.0,0.9819194979617015,624274.2038964202,549861.7361947945,158731.78246347245,49762.710375835435,13149.889112621473,9096.256332245297,1335404.580053084,165859.70924717575,64753.38860537055,14312.786648975674,10031.841943264744,0.4288714454724296,0.49487499600864493,0.4620986779089049,0.41430534389512974,0.416761817865101,755081,243915
2023-03-27,2023,3,13,3.65,4.73414709848079,0.7,1.0,1.0,635769.2307692308,492355.4844985669,146268.13596516877,45241.33208748065,16052.966522291945,6724.1906796290195,1493908.9195383799,154561.12142752754,61429.679238823286,17484.245187189514,7727.374873955494,0.45236501630702797,0.4878219574572758,0.4555568183562725,0.44371279869723346,0.37926295296598317,767756,213840
2023-04-03,2023,4,14,3.7999999999998635,4.890929742682432,0.7,1.0,1.0180805020382984,647264.2576420413,12229.104422936838,117592.91678836035,65323.34102652187,16317.272307475598,11589.97256294126,1132660.7940767219,125320.97285973674,80680.7608362277,18065.696826194548,12362.71005033681,0.39498101196149704,0.46689690291574787,0.4895166328062089,0.4485630231987489,0.44751196688489514,782139,288044
2023-04-10,2023,4,15,3.7999999999998635,4.890929742682432,0.7,1.0,1.0358973496431336,658591.6611385,6546.7004053007895,150554.28952944724,46022.934670669245,20243.80049696244,9101.57291753352,856042.2959628422,156820.33817243407,66193.12487972617,22050.370179581896,10337.843922567201,0.3397459761331448,0.4892723131946256,0.46483281629764517,0.4782912331551134,0.4211504393305867,801532,237676
2023-04-17,2023,4,16,3.7999999999998635,4.890929742682432,0.7,1.0,1.0531907330563803,669586.2622085371,8567.74423285095,115172.68077692628,52452.44182882273,16938.659200831895,8212.49113931489,650599.4662049826,123013.69768554799,69000.72304875427,19143.696218790086,9246.275531571611,0.2895258066439427,0.46504726008811026,0.47000326740262444,0.4571793421853128,0.40491988467790485,804170,225454
2023-04-24,2023,4,17,3.7999999999998635,4.890929742682432,0.7,1.0,1.0697084758065654,680087.7348108663,18129.876532963423,135840.85975932845,53735.671355258906,15707.925686880286,10348.965657671517,506079.47618670034,141991.54464360586,70985.85211744747,17622.295308759294,11273.593210828678,0.24764563895059605,0.47934909143531196,0.4735374017400474,0.44487785745454456,0.43387425933146545,808778,215696
2023-05-01,2023,5,18,3.9500000000001365,5.040929742682704,0.7,1.0,1.0852097120096733,689942.9438276883,569801.0349463745,121059.13999693369,45336.787400396526,19884.05157483308,13826.405244295109,949360.6420863997,128158.71722911399,63083.250429758395,21646.281105709008,14953.764565377976,0.3597434499273617,0.46912685900587264,0.4588527570579856,0.4755227998601059,0.47587837478363293,817209,266414
2023-05-08,2023,5,19,3.9500000000001365,5.040929742682704,0.7,1.0,1.0994683987361193,699008.1781195404,543397.930116841,126787.58206455456,56669.08879793686,15390.234243122019,7955.37609686819,1255418.411681641,133195.51792601027,72439.90140537647,17554.86235369292,9450.752553405988,0.41606268847074673,0.47296877817413185,0.47606554387701483,0.4443098326390829,0.40808617740726666,814186,256905
2023-05-15,2023,5,20,3.9500000000001365,5.040929742682704,0.7,1.0,1.112276612225665,707151.2461573171,512626.8230467892,148868.6426896867,57035.109675346466,11604.765149642053,9208.905490565454,1454190.63180802,155528.4185859872,75145.08502669059,13360.251385011345,10153.980745906052,0.4466972593598969,0.48844549048831964,0.4806398513140021,0.40431519035185415,0.4185278080048422,834692,279670
2023-05-22,2023,5,21,3.9500000000001365,5.040929742682704,0.7,1.0,1.1234475798840484,714253.4036724353,523243.2986765298,146682.52061877894,41358.40093842578,12368.65302470499,12894.164918382145,1613886.2725325446,154458.9415480783,60144.67219509843,13704.678163206125,13909.56299297275,0.468676592117157,0.4877558653481801,0.452936422988788,0.40799866705477866,0.4650587082116782,826290,288015
2023-05-29,2023,5,22,3.9500000000001365,5.040929742682704,0.7,1.0,1.1328184038479816,720211.085215659,515799.7786130991,145732.94321891374,46716.43270517097,12322.359174779944,9344.08747590802,1726214.4830125074,153455.89029631767,61752.600753945575,13692.826991100555,10735.043775205295,0.4829403634604827,0.4871047627474465,0.4562070905827528,0.40787329745471945,0.42667474193289273,844836,228794
2023-06-05,2023,6,23,4.0,5.090929742682568,0.7,1.0,1.1402524364028122,724937.4143745571,17259.06433584003,155798.26633573123,61236.14217850547,15275.663430285455,12053.544873342726,1311919.9265952206,163471.0608505471,76674.29236699187,16644.94612939551,13127.049250863256,0.42518146173500415,0.4934245626981136,0.4831547661526825,0.4364398893807879,0.45642722027320026,851858,283759
2023-06-12,2023,6,24,4.0,5.090929742682568,0.7,1.0,1.1456412726139078,728363.4706272268,8801.493230048673,127898.66168229499,62857.63594923047,11464.966079302993,8338.745146993515,992741.4381764642,136072.21472482235,82026.20904097843,13129.460692242545,9651.45007207984,0.3685369278822581,0.47509977503221174,0.4915832257891051,0.40179964781194355,0.41113522339092423,866642,245326
2023-06-19,2023,6,25,4.0,5.090929742682568,0.7,1.0,1.148906331114708,730439.294358697,8848.940271637546,114675.8646511221,45324.70404557728,17119.18924325838,10480.713646853064,753405.0189039856,121479.47538736321,65831.25630582188,18432.135312482635,11445.858654061049,0.31583358470127587,0.46379857582882666,0.4641510399356393,0.4515450612339867,0.4361105335478866,844182,291905
2023-06-26,2023,6,26,4.0,5.090929742682568,0.7,1.0,1.15,731134.6153846153,20045.18247610854,153901.113444418,49258.07055039042,13909.22103620499,10214.60864067858,585098.9466540978,159975.08721378617,65715.88462684589,15752.434567453254,11359.194506084685,0.2713301452304084,0.49126328506252165,0.46393291468238895,0.42832451649394626,0.4349894060349383,854280,295331
2023-07-03,2023,7,27,3.9750000000000227,4.989112000806009,0.7,1.0,0.9765703814475019,620873.4002048925,15101.322310117108,68198.63952817491,29214.771021800014,16581.33526870683,12183.90799091055,453925.5323006905,76197.39388886423,45643.742178511486,18156.578725452157,13319.827441519017,0.23082563823455207,0.4178448620917042,0.419030042540565,0.4493078754099785,0.4585982435238375,724172,230467
2023-07-10,2023,7,28,3.9750000000000227,4.989112000806009,0.7,1.0,0.9737950817218216,619108.9500331427,12580.668751362427,68903.7081085669,33350.625023688386,20364.83709321457,9355.15717798823,353024.8179768803,72713.57780301012,44761.56056831626,22180.494965759786,10687.139922140133,0.19507882461728,0.41329842163913877,0.4166563183433363,0.47917222214979627,0.4260184440820567,713882,245399
2023-07-17,2023,7,29,3.9750000000000227,4.989112000806009,0.7,1.0,0.9692145709423903,616196.8022183735,19649.45140593088,74056.85014925327,32663.22454958035,20752.053844029222,11312.941135190227,284418.06488859106,77692.52903940377,43853.614691659415,22970.1033406052,12381.655127404241,0.16783912900165715,0.41973678288935135,0.4141680625828955,0.48441224854300396,0.44773913628596834,708782,210067
2023-07-24,2023,7,30,3.9750000000000227,4.989112000806009,0.7,1.0,0.9628956432707844,612179.4224333102,5817.373191033919,68215.02888237499,28162.46113957004,18974.814344182905,10163.914735869801,219130.92185747722,72099.65533434518,39125.8648124849,21271.824678243425,11402.080248610226,0.13911268968054424,0.4124762721945343,0.4004002180503961,0.4729122276211576,0.43554517851646163,722421,216356
2023-07-31,2023,7,31,3.9750000000000227,4.989112000806009,0.7,1.0,0.9549304429014411,607115.39312157,7728.471811090676,83336.81197372529,33809.081010512404,17823.42252735729,9571.9216559203,172076.66320419862,86941.79474044255,43590.54721363363,19950.60499518163,10712.129680781321,0.116278974468265,0.43073276728821946,0.4134383113342479,0.4633330314738748,0.4263611454594313,699816,249123
2023-08-07,2023,8,32,3.949999999999977,4.964112000805963,0.7,1.0,0.9454351203918153,601078.5592337195,9902.224788591684,61531.1230172001,32915.05268006605,13465.817067432487,12351.93863735638,138959.72219174064,65878.21275422223,43812.68948347446,15460.87756695065,13423.151605434512,0.0988701715340289,0.4037571310454243,0.4140547989539526,0.4255820162947576,0.4597496009434972,684055,207963
2023-08-14,2023,8,33,3.949999999999977,4.964112000805963,0.7,1.0,0.9345481389257014,594156.9514016095,9930.802858235818,75839.32355718427,29562.56421265133,21071.30194720033,9810.494873180061,114150.5945020413,79133.23419489538,40515.736583519945,22617.389703895395,11152.810033723512,0.08494287987536049,0.42152786825333566,0.4045976067223145,0.48209368933192975,0.43228746010749963,701077,207774
2023-08-21,2023,8,34,3.949999999999977,4.964112000805963,0.7,1.0,0.9224282552082222,586451.5022535351,5629.781798566156,64695.530750987506,32732.937739488883,21542.893808522786,12495.435772603505,91242.72767509714,68652.19246073227,42861.87188536887,23804.632778912324,13610.716775975856,0.07126597070077088,0.40773506938742166,0.4113957632434463,0.489761632055688,0.46181827338849646,695315,216254
2023-08-28,2023,8,35,3.949999999999977,4.964112000805963,0.7,1.0,0.9092522044355805,578074.5745892364,15268.450668090234,78799.80439375775,23491.509916284856,21975.74840637042,11268.697194433866,83700.49642441308,82232.41401679436,34206.97788762707,24356.211684261652,12629.76887203145,0.06656203837757117,0.42527935375613696,0.3843855334696212,0.49319662573621315,0.4506845232747889,672996,241865
2023-09-04,2023,9,36,3.925,4.939112000805986,0.7,1.0,1.0531907330563803,669586.2622085371,544790.7294529538,128396.0525478483,38664.693108345564,9988.742103608887,9615.054888571349,607566.1017712636,132507.67324868802,47216.43758025233,12424.363272035052,10878.031775774494,0.27770857464600374,0.47245256519808104,0.4231590064570334,0.3938656662227716,0.42861794963576705,781513,220233
2023-09-11,2023,9,37,3.925,4.939112000805986,0.7,1.0,1.0358973496431336,658591.6611385,502232.57124499045,132252.30357137127,43140.81196173964,11690.325535140282,7411.042778860283,957907.1475734382,138877.6872338057,54944.92135680272,12932.761862343788,8498.845956437732,0.3614999081319166,0.4771359025098981,0.4417595485298358,0.39962470929882726,0.3927944124817617,781068,233664
2023-09-18,2023,9,38,3.925,4.939112000805986,0.7,1.0,1.0180805020382984,647264.2576420413,540898.8239230833,137557.92153933478,44308.9572696057,13041.667405465327,8330.027222786584,1259329.1846031619,144501.80590102507,58045.18760880638,14334.943591699706,9179.911818430357,0.4167051373817225,0.48109879755680746,0.4485381839642271,0.41453057442434543,0.4038789013886375,762096,259515
2023-09-25,2023,9,39,3.925,4.939112000805986,0.7,1.0,1.0,635769.2307692308,584542.2041318873,147528.06546628743,54134.02422935488,10359.995088647474,6147.953277475602,1529039.0925842586,154753.15576133868,68645.32113155647,11793.489447817445,7065.944459318637,0.4572638540382693,0.487946052341424,0.4693601397414129,0.386426413509474,0.36670763448002075,753235,260370
2023-10-02,2023,10,40,3.9000000000000226,4.82431975046923,0.7,1.0,0.9819194979617015,624274.2038964202,9738.01712430214,131882.66766745766,38765.32062964514,12507.274466145434,8922.514173937343,1156517.3365624961,139620.32545552458,55926.650912534256,13686.623410927179,9629.108619869206,0.3992226657195104,0.47766813103941747,0.4439443473311357,0.4078076333592694,0.4107986190150891,754311,205298
2023-10-09,2023,10,41,3.9000000000000226,4.82431975046923,0.7,1.0,0.9641026503568664,612946.8003999615,10914.88761485731,139932.3606874837,40010.1763854573,9293.301274644222,9566.765849178675,878302.8900367294,146913.37696025995,53991.83911359086,10661.96361573694,10529.676711165595,0.3446578071094236,0.4827517467321123,0.4396030446575138,0.3721795629594162,0.42384211024996393,740418,213266
2023-10-16,2023,10,42,3.9000000000000226,4.82431975046923,0.7,1.0,0.9468092669436197,601952.1993299243,13551.283019971346,136155.06170846176,47416.00924091633,10600.047513614385,10012.69686819195,672278.4505475184,143500.73055647477,60913.96901931405,11666.24387518808,11065.66453930851,0.2952903985414615,0.48040464003870004,0.4545115206412099,0.3848843008046659,0.4311327416499302,736714,206465
2023-10-23,2023,10,43,3.9000000000000226,4.82431975046923,0.7,1.0,0.9302915241934347,591450.7267275952,18520.449621142812,136443.20443571566,43745.41073131965,13223.459988211136,7765.576964490831,522729.28753178165,143618.2409635394,58973.90298614816,14390.084375729944,8872.143418421681,0.25280757999272435,0.4804863696987236,0.4505021095990877,0.41508973992124054,0.3989626062109386,699930,211980
2023-10-30,2023,10,44,3.9000000000000226,4.82431975046923,0.7,1.0,0.9147902879903267,581595.517710773,6947.366898890469,146634.61548466148,40692.03876942453,15970.311009652722,8182.658316358774,398994.3325477267,153815.52753283846,55435.51451596157,17409.319447225716,9069.872658200942,0.21193630712085237,0.48733869436676347,0.44285590355307114,0.4430768744040804,0.4021380653956688,698509,218725
2023-11-06,2023,11,45,3.8749999999999774,4.799319750469184,0.7,1.0,0.9005316012638808,572530.283418921,516733.33601643244,107873.52114248436,49827.19729989514,14306.875883304952,9951.182430260411,815979.0854272274,115564.29751912628,63686.07592888553,16047.807828027524,10858.169696080506,0.33066744894620925,0.4588366695729645,0.46003376731303885,0.4310560063401663,0.42834942425067885,693501,235646
2023-11-13,2023,11,46,3.8749999999999774,4.799319750469184,0.7,1.0,0.8877233877743348,564387.2153811443,583849.6030629087,113610.35093635609,49361.21868371157,10624.96690759559,8395.629446669605,1195833.9171333294,119388.5658123124,65282.73766593296,12229.747690398342,9481.446416277657,0.4060571826982937,0.46207192936622743,0.4631106866693167,0.39160645998585825,0.4085562013828227,674684,220758
2023-11-20,2023,11,47,3.8749999999999774,4.799319750469184,0.7,1.0,0.8765524201159516,557285.0578660262,521845.37790583767,124879.53450507208,51222.44424465135,9020.8265707417,9455.846221189453,1418720.8157558348,130848.9627956877,67543.12866113459,10243.801339781534,10403.990862817218,0.44151544027452794,0.47119688057606296,0.4673449187984238,0.366587725062545,0.4220836480990228,686097,222245
2023-11-27,2023,11,48,3.8749999999999774,4.799319750469184,0.7,1.0,0.8671815961520186,551327.3763228026,621607.6865777998,94088.94941660778,43843.08542344259,15705.175710596759,6161.505024963343,1685648.2983946758,100631.39755639216,60728.867588726236,16729.555844574912,7201.904111245065,0.4778947773894822,0.4451288999495556,0.45413427528187345,0.4371882931187126,0.3693673052453907,679060,202231
2023-12-04,2023,12,49,3.85,4.774319750469207,0.7,1.0,0.7909677585094128,502872.9633907921,16852.821369485835,98543.86463126281,50836.65335328753,16129.174410611757,10626.627129101393,1281089.0451654927,103575.43450908242,66018.87025046909,17802.12999506925,11346.817540225898,0.42024875484294644,0.4479795315818533,0.4645049628307455,0.44638283314112626,0.43482864847491776,614642,221222
2023-12-11,2023,12,50,3.85,4.774319750469207,0.7,1.0,0.7860100291952049,499720.991638336,13203.402442349534,120086.92713524231,49270.05919925808,11154.736610846041,10060.830400709074,974020.1863164691,125265.69886069643,65774.77676187536,12934.949610352965,11195.512154731663,0.3647790576851105,0.46685298086863236,0.46404430405412306,0.3996490593626188,0.4328502608546909,621453,197076
2023-12-18,2023,12,51,3.85,4.774319750469207,0.7,1.0,0.7830061753744686,497811.23380538326,6055.074827598305,109947.69586409033,37212.77338758474,9639.925338480638,6372.4554539912715,736570.2145649501,116210.98080712516,53656.467578053576,10933.420299515934,7492.006669464437,0.31169768937077436,0.4593909657012479,0.4388356923586967,0.375711082798432,0.37490351778628694,628819,212705
2023-12-25,2023,12,52,3.85,4.774319750469207,0.7,1.0,0.782,497171.5384615385,16834.321485607587,100166.22986775172,46919.9240573943,9218.66888029593,7541.499107059144,569261.9824093201,105976.77890810798,60334.04095190769,10312.010910247523,8290.699774005589,0.2667433897992576,0.45024776987924625,0.45332592118519477,0.367512823841058,0.3892517161091154,630046,209371
2024-01-01,2024,1,1,3.825000000000023,4.909147098480812,0.3,1.0,0.8510936688852919,572196.8204659577,14663.453711905666,120596.34806168739,40026.05045911053,13866.988391266153,10625.327851110385,441609.94051889575,125895.18700709278,55109.56069708745,14898.189482290905,11454.397828510944,0.22670073871975033,0.4673520747981354,0.4421285016734066,0.4201534469729321,0.4362205758767118,690922,192220
2024-01-08,2024,1,2,3.825000000000023,4.909147098480812,0.3,1.0,0.8543587273860922,574391.9444118803,15946.501561462717,98732.01141034246,34091.919756179814,15781.575171383292,6267.197830685952,347153.95695063454,105026.7707606971,47869.30993045168,17271.39411961238,7412.6376135370465,0.19285026349903278,0.4493563736938384,0.424835905327908,0.4418995528870272,0.37340716839662547,685233,227164
2024-01-15,2024,1,3,3.825000000000023,4.909147098480812,0.3,1.0,0.8597475635971878,578014.9004491862,20294.988101094554,110334.33565386673,52531.60480201999,15222.46056846554,11189.587917088023,280660.4558140705,115585.67419190158,64498.93228463291,16949.599980426778,11930.851678441728,0.16626613773839918,0.45885504020316686,0.4616093722396039,0.439118391188862,0.4422432825643539,679757,200220
2024-01-22,2024,1,4,3.825000000000023,4.909147098480812,0.3,1.0,0.8671815961520185,583012.8577206647,11491.95849958873,119673.7809261002,41702.92721836233,12722.224863182646,9322.627534620588,221987.30036014158,125453.06463569528,57827.66028952056,14417.184861225323,10515.71270246476,0.14043627872499675,0.4670017898724729,0.4480738767606419,0.41536385263377934,0.42364768453088725,697297,237421
2024-01-29,2024,1,5,3.825000000000023,4.909147098480812,0.3,1.0,0.8765524201159516,589312.9347548782,20277.775518330494,128176.07199261239,49088.39202350869,12235.291572191898,8283.639291476435,186768.25078843668,134448.72522439715,63545.30709588883,13677.01005831443,9335.21056172291,0.12362839142985471,0.47390261383887533,0.45975894657341804,0.407705824952352,0.40630459061015195,707917,196012
2024-02-05,2024,2,6,3.799999999999977,4.884147098480767,0.3,1.0,0.8877233877743349,596823.2622421298,17991.38266669338,98960.06411411747,35827.15812072892,11740.23771590369,7607.684517936573,158067.57075802088,105682.50037533733,51713.48489470113,13107.938721735132,8541.205574108864,0.10906484431355683,0.44997246999489865,0.43429949994365913,0.4015630793795449,0.39350612223465264,700227,192609
2024-02-12,2024,2,7,3.799999999999977,4.884147098480767,0.3,1.0,0.9005316012638808,605434.3226958705,10577.976423660635,98757.42384115649,34448.59870306906,9100.131648309965,11138.1208442696,129128.65449217631,104041.54885992335,47376.96992674434,10410.925520483479,11992.241401680487,0.09345078297389135,0.4484237270557696,0.4235733097061756,0.3688452600492033,0.4430029849736581,703579,247214
2024-02-19,2024,2,8,3.799999999999977,4.884147098480767,0.3,1.0,0.9147902879903267,615020.5474642657,12786.588646762488,104665.60456865953,47301.689219092295,10671.110480862104,10947.804367109136,109633.07951589473,109867.6820116557,59145.93170077838,11712.203032910453,12147.028507277186,0.08231279925922833,0.45382024591393794,0.4508626654200243,0.38544295488053115,0.44490251314432333,709863,198074
2024-02-26,2024,2,9,3.799999999999977,4.884147098480767,0.3,1.0,0.9302915241934347,625442.1478038938,18810.596242181276,93104.9112906406,42018.42843982416,15852.287531287371,10921.44939234871,101035.40587910231,98598.29539122338,56804.91136501875,17023.507834578417,12136.152243076429,0.07721889302745032,0.4431133610839918,0.44586841742339317,0.4397614620886795,0.44476978081979857,713027,241196
2024-03-04,2024,3,10,3.775,4.85914709848079,0.3,1.0,0.9468092669436197,636547.1533144028,572053.6600379811,147739.4443941777,46209.2554415203,16730.762028913898,7327.625374972556,647830.2144473079,152669.35916373887,60410.483282774985,18433.11281237174,8541.240599280198,0.28878056450119705,0.48659125489816774,0.4534828195392399,0.45155294118503064,0.3935067094392974,736213,211401
2024-03-11,2024,3,11,3.775,4.85914709848079,0.3,1.0,0.9641026503568664,648173.6280091547,641261.7463140744,149585.99323265112,57314.96723094726,12979.477926369429,7322.575851057504,1127134.4071495552,157219.46119083808,72417.58805164101,14822.789207606604,8176.699910985524,0.39398794846733526,0.4895263853355039,0.47602712311201745,0.41941195386348135,0.3872785738396596,776413,257718
2024-03-18,2024,3,12,3.775,4.85914709848079,0.3,1.0,0.9819194979617015,660152.0317065594,529702.4814600021,127715.97721421615,46698.24420603522,15071.942272763348,7924.631306200321,1375053.2868221686,135576.95027375806,64802.64121894547,16554.22119352401,8742.301297298873,0.4349734674239062,0.47473605687299125,0.46219317430841816,0.4356334799695177,0.3968433735743601,779858,263573
2024-03-25,2024,3,13,3.775,4.85914709848079,0.3,1.0,1.0,672307.6923076923,512421.8937076305,165865.47003197577,64271.404301078335,16233.577900250471,11174.335426138034,1543711.858824257,172644.31754566368,80472.0646058147,17889.00001960287,12048.565555867921,0.45927915904920147,0.49888393878170484,0.4891930242352768,0.4471047322237235,0.443696820464127,794464,252166
